seed,alg,layer,err,n
14,QAOA,18,1.6651582329089694,8
14,QAOA,20,0.36396859930650294,8
14,QAOA,22,1.777496816517334,8
14,QAOA,24,1.6441202430481114,8
14,QAOA,26,0.19555062155541414,8
14,QAOA,28,1.6774864560271805,8
14,QAOA,30,1.2904302687804856,8
14,QAOA,32,0.17736093239879125,8
14,QAOA,34,0.26094777145833703,8
14,QAOA,36,1.5203971204281101,8
14,QAOA,38,1.225640107322711,8
15,ADAPT,2,2.6914149272660453,8
15,ADAPT,3,2.2013873592319477,8
15,ADAPT,4,1.7281371516531197,8
15,ADAPT,5,1.3186127882921745,8
15,ADAPT,6,1.016278682455109,8
15,ADAPT,7,0.7517223802450825,8
15,ADAPT,8,0.5662698425875252,8
15,ADAPT,9,0.00012053732120342886,8
15,ADAPT,10,8.651048108632153e-5,8
15,ADAPT,11,7.266259760818627e-5,8
15,ADAPT,12,7.053803907552947e-5,8
15,ADAPT,13,6.781236027286752e-5,8
15,ADAPT,14,6.771620068768414e-5,8
15,ADAPT,15,6.745279043407493e-5,8
15,ADAPT,16,6.729974392349902e-5,8
15,ADAPT,17,6.71879942633069e-5,8
15,ADAPT,18,6.718310271836003e-5,8
15,ADAPT,19,6.714666904272804e-5,8
15,ADAPT,20,6.710851818958474e-5,8
15,ADAPT,21,6.710066615234211e-5,8
15,ADAPT,22,6.70994298239691e-5,8
15,ADAPT,23,6.708595639359771e-5,8
15,ADAPT,24,6.708117198250818e-5,8
15,ADAPT,25,6.70797808002277e-5,8
15,ADAPT,26,6.707825684948432e-5,8
15,ADAPT,27,6.707743619749351e-5,8
15,ADAPT,28,6.707715788500934e-5,8
15,ADAPT,29,6.707686732632112e-5,8
15,ADAPT,30,6.707602318201111e-5,8
15,ADAPT,31,6.707584783249843e-5,8
15,ADAPT,32,6.70756824732166e-5,8
15,ADAPT,33,6.707515796300356e-5,8
15,ADAPT,34,6.55803378766251e-5,8
15,ADAPT,35,6.360102563007786e-5,8
15,ADAPT,36,6.341941531573525e-5,8
15,ADAPT,37,6.325661879102995e-5,8
15,ADAPT,38,6.308739391158724e-5,8
15,ADAPT,39,5.989369725512006e-5,8
15,ADAPT,40,5.9748898793898775e-5,8
15,ADAPT,41,5.958609506073742e-5,8
15,ADAPT,42,5.929321200781601e-5,8
15,QAOA,2,2.6914149272660426,8
15,QAOA,4,1.338950230569913,8
15,QAOA,6,0.9611477762055483,8
15,QAOA,8,0.9511857075199455,8
15,QAOA,10,0.8822154848377064,8
15,QAOA,12,2.0067276289672735,8
15,QAOA,14,1.0238726242291012,8
15,QAOA,16,0.926058778999467,8
15,QAOA,18,0.46018374043072896,8
15,QAOA,20,1.9391501214951523,8
15,QAOA,22,1.9037874057195179,8
15,QAOA,24,1.7251807962655352,8
15,QAOA,26,1.7055542680610198,8
15,QAOA,28,0.24469861588750064,8
15,QAOA,30,1.6911317792096021,8
15,QAOA,32,1.6347414896838535,8
15,QAOA,34,1.3525168716435658,8
15,QAOA,36,0.0050856322165486745,8
15,QAOA,38,1.4866762192811125,8
16,ADAPT,2,2.785148084938366,8
16,ADAPT,3,2.286411258228874,8
16,ADAPT,4,1.7890904351627048,8
16,ADAPT,5,1.3531679355543504,8
16,ADAPT,6,1.1362313383203677,8
16,ADAPT,7,0.942092761678369,8
16,ADAPT,8,0.6278907542550733,8
16,ADAPT,9,0.6277837199518643,8
16,ADAPT,10,0.62721425578364,8
16,ADAPT,11,0.6261348944000265,8
16,ADAPT,12,0.6096770238677482,8
16,ADAPT,13,0.6096732575905239,8
16,ADAPT,14,0.6096626845059117,8
16,ADAPT,15,0.046937639738317216,8
16,ADAPT,16,0.00028302931957036037,8
16,ADAPT,17,1.9926075919940445e-5,8
16,ADAPT,18,1.8085358354014147e-5,8
16,ADAPT,19,1.4782526307044463e-5,8
16,ADAPT,20,1.330744258076777e-5,8
16,ADAPT,21,1.3057948287098498e-5,8
16,ADAPT,22,1.2161884582084781e-5,8
16,ADAPT,23,1.1792439968516533e-5,8
16,ADAPT,24,1.1719038043978003e-5,8
16,ADAPT,25,1.1516433577440921e-5,8
16,ADAPT,26,1.1164153228548912e-5,8
16,ADAPT,27,1.0934634225634454e-5,8
16,ADAPT,28,1.0588972482850068e-5,8
16,ADAPT,29,1.0534045280508053e-5,8
16,ADAPT,30,1.0517422891709316e-5,8
16,ADAPT,31,1.0513766923736512e-5,8
16,ADAPT,32,1.0511182662042984e-5,8
16,ADAPT,33,1.0509469666075688e-5,8
16,ADAPT,34,1.0507347241173193e-5,8
16,ADAPT,35,1.0275849746221866e-5,8
16,ADAPT,36,1.0162365272847751e-5,8
16,ADAPT,37,1.008283439496438e-5,8
16,ADAPT,38,1.0075095779882304e-5,8
16,ADAPT,39,1.0009699805024752e-5,8
16,ADAPT,40,9.96279042020376e-6,8
16,ADAPT,41,9.958686019828633e-6,8
16,ADAPT,42,9.957586245334937e-6,8
16,QAOA,2,2.762047266528289,8
16,QAOA,4,2.5840741187085916,8
16,QAOA,6,0.8094908452181588,8
16,QAOA,8,0.6080188611700041,8
16,QAOA,10,0.8566193673660081,8
16,QAOA,12,0.7100153028456209,8
16,QAOA,14,2.071201800914941,8
16,QAOA,16,1.9978004474460347,8
16,QAOA,18,1.8997296892329194,8
16,QAOA,20,0.4245010640960736,8
16,QAOA,22,0.12300401416854356,8
16,QAOA,24,1.2276708204343771,8
16,QAOA,26,1.1721883293423145,8
16,QAOA,28,1.7618159029889169,8
16,QAOA,30,0.06476931769226191,8
16,QAOA,32,0.06244763867284142,8
16,QAOA,34,0.8358532140238211,8
16,QAOA,36,0.23808087808185796,8
16,QAOA,38,1.577866715647919,8
17,ADAPT,2,2.2614360163879415,8
17,ADAPT,3,1.7789614508363023,8
17,ADAPT,4,1.3118350936883152,8
17,ADAPT,5,0.8763022726446863,8
17,ADAPT,6,0.4596628402306564,8
17,ADAPT,7,0.1388066620599222,8
17,ADAPT,8,0.1387796639397223,8
17,ADAPT,9,0.138776836488109,8
17,ADAPT,10,0.13876921894124195,8
17,ADAPT,11,0.1387619621546392,8
17,ADAPT,12,0.1387604337525321,8
17,ADAPT,13,0.13875970683719174,8
17,ADAPT,14,0.1387587889438997,8
17,ADAPT,15,0.13874992156621424,8
17,ADAPT,16,0.0763469531900931,8
17,ADAPT,17,0.07617641628937477,8
17,ADAPT,18,0.07549905872400053,8
17,ADAPT,19,0.07290681857796777,8
17,ADAPT,20,0.07086110278702051,8
17,ADAPT,21,0.07071787452654199,8
17,ADAPT,22,0.07071714663162432,8
17,ADAPT,23,0.0707165049521965,8
17,ADAPT,24,0.058270048948717346,8
17,ADAPT,25,0.0007222043991674809,8
17,ADAPT,26,0.0003159052384180683,8
17,ADAPT,27,0.0002746941548767978,8
17,ADAPT,28,0.00026351434598659296,8
17,ADAPT,29,0.00023236646533675298,8
17,ADAPT,30,0.00022551064549070077,8
17,ADAPT,31,0.00022422002522048956,8
17,ADAPT,32,0.00022369760040774622,8
17,ADAPT,33,0.00022270237265331616,8
17,ADAPT,34,0.00022175575166194506,8
17,ADAPT,35,0.00022146349938445553,8
17,ADAPT,36,0.00022123801425344425,8
17,ADAPT,37,0.00022086565877899034,8
17,ADAPT,38,0.00022061373146087249,8
17,ADAPT,39,0.0002204466191813026,8
17,ADAPT,40,0.00022042381710285497,8
17,ADAPT,41,0.00022040539126244596,8
17,ADAPT,42,0.0002203086480090377,8
17,QAOA,2,2.2614360163879423,8
17,QAOA,4,0.7096804506401408,8
17,QAOA,6,0.4789965466232804,8
17,QAOA,8,0.4833936966787995,8
17,QAOA,10,0.3517591419292927,8
17,QAOA,12,0.3479328305667444,8
17,QAOA,14,1.5083734017111619,8
17,QAOA,16,1.6352155908997208,8
17,QAOA,18,0.16560154842493802,8
17,QAOA,20,1.506952964606671,8
17,QAOA,22,1.0380080156851896,8
17,QAOA,24,0.1665108533335644,8
17,QAOA,26,1.3831406149762948,8
17,QAOA,28,0.12619118095738635,8
17,QAOA,30,0.3192723780896909,8
17,QAOA,32,0.4634521808880532,8
17,QAOA,34,0.1559933415314667,8
17,QAOA,36,1.1338566680052482,8
17,QAOA,38,1.1691240051590048,8
18,ADAPT,2,2.6304828776968714,8
18,ADAPT,3,2.13583836018124,8
18,ADAPT,4,1.6892154972030662,8
18,ADAPT,5,1.3089765377159335,8
18,ADAPT,6,1.0132040895902215,8
18,ADAPT,7,0.8752628434062792,8
18,ADAPT,8,0.8303854586730992,8
18,ADAPT,9,0.8303593995413863,8
18,ADAPT,10,0.8303581839478138,8
18,ADAPT,11,0.830355058500329,8
18,ADAPT,12,0.776122117619602,8
18,ADAPT,13,0.07038795058796588,8
18,ADAPT,14,0.0003942660181106561,8
18,ADAPT,15,8.213788361288721e-5,8
18,ADAPT,16,6.141325892450311e-5,8
18,ADAPT,17,5.0739252811737856e-5,8
18,ADAPT,18,4.430036685754146e-5,8
18,ADAPT,19,4.469858828493045e-5,8
18,ADAPT,20,3.621980549084469e-5,8
18,ADAPT,21,2.1769850464536944e-5,8
18,ADAPT,22,1.4439854304271194e-5,8
18,ADAPT,23,1.2490498567885311e-5,8
18,ADAPT,24,1.1645524566006316e-5,8
18,ADAPT,25,1.156575026861617e-5,8
18,ADAPT,26,1.1304069515105652e-5,8
18,ADAPT,27,1.0749036940538303e-5,8
18,ADAPT,28,1.048348671517374e-5,8
18,ADAPT,29,1.0353763000736649e-5,8
18,ADAPT,30,9.332003106266029e-6,8
18,ADAPT,31,7.399065440338859e-6,8
18,ADAPT,32,6.3126477787278645e-6,8
18,ADAPT,33,5.093164702429931e-6,8
18,ADAPT,34,4.413728269980766e-6,8
18,ADAPT,35,4.07028139726151e-6,8
18,ADAPT,36,3.927510803691803e-6,8
18,ADAPT,37,3.87127939482923e-6,8
18,ADAPT,38,3.8363067851321375e-6,8
18,ADAPT,39,3.826683261820563e-6,8
18,ADAPT,40,3.824179975353559e-6,8
18,ADAPT,41,3.8191744486937296e-6,8
18,ADAPT,42,3.8028608528861696e-6,8
18,QAOA,2,2.4486737374152643,8
18,QAOA,4,1.517407899450684,8
18,QAOA,6,0.8625670305970488,8
18,QAOA,8,1.1714979479232532,8
18,QAOA,10,0.6395104003528349,8
18,QAOA,12,0.6040807137885018,8
18,QAOA,14,2.1687887656470695,8
18,QAOA,16,1.3673453912783202,8
18,QAOA,18,1.8579856025306212,8
18,QAOA,20,0.2967365425912849,8
18,QAOA,22,0.3581272223381031,8
18,QAOA,24,1.6863110545983977,8
18,QAOA,26,0.15868521742578956,8
18,QAOA,28,1.0756938351205267,8
18,QAOA,30,0.10025872513238987,8
18,QAOA,32,1.6813269833303508,8
18,QAOA,34,0.08452569370757423,8
18,QAOA,36,1.3116835323273541,8
18,QAOA,38,1.2302812865820094,8
19,ADAPT,2,2.655124191598188,8
19,ADAPT,3,2.168606733301968,8
19,ADAPT,4,1.7131726282931803,8
19,ADAPT,5,1.281708659121854,8
19,ADAPT,6,1.158060043180651,8
19,ADAPT,7,1.0534905318074008,8
19,ADAPT,8,0.2947932679926577,8
19,ADAPT,9,0.29326053727499435,8
19,ADAPT,10,0.2918897118314341,8
19,ADAPT,11,0.28218320008171816,8
19,ADAPT,12,0.2821680195118539,8
19,ADAPT,13,0.2821523073186931,8
19,ADAPT,14,0.28214936068856566,8
19,ADAPT,15,0.28214698225180435,8
19,ADAPT,16,0.28214363027664646,8
19,ADAPT,17,0.28213495093006813,8
19,ADAPT,18,0.28212902043628496,8
19,ADAPT,19,0.2821258926094643,8
19,ADAPT,20,0.28212459515065547,8
19,ADAPT,21,0.2821239956134374,8
19,ADAPT,22,0.2821228156781501,8
19,ADAPT,23,0.28212220654061504,8
19,ADAPT,24,0.28212126869022924,8
19,ADAPT,25,0.28211689899464254,8
19,ADAPT,26,0.28098040207680697,8
19,ADAPT,27,0.010714765822491756,8
19,ADAPT,28,0.009186712433333355,8
19,ADAPT,29,0.00908210521774322,8
19,ADAPT,30,0.008956301965508118,8
19,ADAPT,31,0.008886816890287363,8
19,ADAPT,32,0.008655993706232934,8
19,ADAPT,33,0.008529566345382378,8
19,ADAPT,34,0.00846196741723304,8
19,ADAPT,35,0.008410050456914675,8
19,ADAPT,36,0.00838733012743198,8
19,ADAPT,37,0.008356363747960671,8
19,ADAPT,38,0.008330370510448049,8
19,ADAPT,39,0.00032054519961022265,8
19,ADAPT,40,0.0002874715088019286,8
19,ADAPT,41,0.00028179992914090235,8
19,ADAPT,42,0.0002791873550158641,8
19,QAOA,2,2.582749767171678,8
19,QAOA,4,2.6162923530781717,8
19,QAOA,6,1.0418261802740671,8
19,QAOA,8,0.8826552632907205,8
19,QAOA,10,0.4443554471907749,8
19,QAOA,12,2.085593057777267,8
19,QAOA,14,1.891990619515214,8
19,QAOA,16,0.26460500117877395,8
19,QAOA,18,1.7547478370971508,8
19,QAOA,20,0.11259374252515286,8
19,QAOA,22,1.4305903118494925,8
19,QAOA,24,0.11606388300070947,8
19,QAOA,26,1.6853940883743697,8
19,QAOA,28,0.33582810812347574,8
19,QAOA,30,1.3105199526704192,8
19,QAOA,32,0.06889713879937176,8
19,QAOA,34,1.3796715802387007,8
19,QAOA,36,0.06920580921591402,8
19,QAOA,38,0.05354940688434695,8
20,ADAPT,2,2.6446046417650626,8
20,ADAPT,3,2.168569891211738,8
20,ADAPT,4,1.702636449736107,8
20,ADAPT,5,1.3883094324441103,8
20,ADAPT,6,1.1247342683281722,8
20,ADAPT,7,0.9405063406616287,8
20,ADAPT,8,0.5627274396657906,8
20,ADAPT,9,0.562639448553929,8
20,ADAPT,10,0.3629333736564586,8
20,ADAPT,11,0.1920329549675781,8
20,ADAPT,12,0.159982179691891,8
20,ADAPT,13,0.001839274109704192,8
20,ADAPT,14,0.0007032198261267553,8
20,ADAPT,15,0.0006702337640351885,8
20,ADAPT,16,0.0006641391323327639,8
20,ADAPT,17,0.000662261217085458,8
20,ADAPT,18,0.0006620312993952382,8
20,ADAPT,19,0.0006620227901255049,8
20,ADAPT,20,0.0006612250650910312,8
20,ADAPT,21,0.0006602853691113353,8
20,ADAPT,22,0.0006599408062832879,8
20,ADAPT,23,0.0006598886909827684,8
20,ADAPT,24,0.0006598654365408407,8
20,ADAPT,25,0.0006597917236810247,8
20,ADAPT,26,0.0006597884028902712,8
20,ADAPT,27,0.0006597862308019842,8
20,ADAPT,28,0.0006597779002746051,8
20,ADAPT,29,0.0006597765987770288,8
20,ADAPT,30,0.0006597747575831647,8
20,ADAPT,31,0.000659768898604085,8
20,ADAPT,32,0.0006597675589592455,8
20,ADAPT,33,0.0006597656915907635,8
20,ADAPT,34,0.0006597646399928436,8
20,ADAPT,35,0.0006597617737540418,8
20,ADAPT,36,0.0006597613282206538,8
20,ADAPT,37,0.0006597607780935988,8
20,ADAPT,38,0.0006592341012279235,8
20,ADAPT,39,0.000659233192784825,8
20,ADAPT,40,0.0006592327123975394,8
20,ADAPT,41,0.0006592322653613536,8
20,ADAPT,42,0.0006592317461766584,8
20,QAOA,2,1.6161358266256496,8
20,QAOA,4,1.3579259169165425,8
20,QAOA,6,1.2291028513964273,8
20,QAOA,8,0.8501375474193917,8
20,QAOA,10,0.8404201733890959,8
20,QAOA,12,0.34812470592255806,8
20,QAOA,14,1.6476854565035497,8
20,QAOA,16,0.24309858610507362,8
20,QAOA,18,0.11758576751322458,8
20,QAOA,20,0.3625720739964837,8
20,QAOA,22,1.6155783360136002,8
20,QAOA,24,1.5056996074828506,8
20,QAOA,26,1.6298844079125168,8
20,QAOA,28,0.0800851650551131,8
20,QAOA,30,0.01955088794460913,8
20,QAOA,32,0.04888751518527812,8
20,QAOA,34,1.3460854451025472,8
20,QAOA,36,1.13936360298064,8
20,QAOA,38,0.370694469357856,8
1,ADAPT,2,3.8143583577424955,10
1,ADAPT,3,3.3191965741241045,10
1,ADAPT,4,2.82930203392989,10
1,ADAPT,5,2.373413621681694,10
1,ADAPT,6,1.9320960709554704,10
1,ADAPT,7,1.6527708909177914,10
1,ADAPT,8,1.2782056142372245,10
1,ADAPT,9,1.2781788230250921,10
1,ADAPT,10,0.8055447429286282,10
1,ADAPT,11,0.4504139844207362,10
1,ADAPT,12,0.40959890655155284,10
1,ADAPT,13,0.10703272028808186,10
1,ADAPT,14,0.002182756731928137,10
1,ADAPT,15,0.0008540587283860646,10
1,ADAPT,16,0.0007748546707180282,10
1,ADAPT,17,0.00024079260047749074,10
1,ADAPT,18,0.0001769020555180134,10
1,ADAPT,19,0.0001666999015803583,10
1,ADAPT,20,0.00015718359568772655,10
1,ADAPT,21,0.0001484512916114511,10
1,ADAPT,22,0.0001443586374296757,10
1,ADAPT,23,0.0001431827860454149,10
1,ADAPT,24,0.00014071361498579904,10
1,ADAPT,25,0.00013946012834686883,10
1,ADAPT,26,0.00013924716762936384,10
1,ADAPT,27,9.764362770958712e-5,10
1,ADAPT,28,8.420659340480086e-5,10
1,ADAPT,29,7.713973772105476e-5,10
1,ADAPT,30,7.56945701141376e-5,10
1,ADAPT,31,7.541748113304436e-5,10
1,ADAPT,32,7.506842550775161e-5,10
1,ADAPT,33,7.180618850632925e-5,10
1,ADAPT,34,7.133091669331293e-5,10
1,ADAPT,35,7.12169834535814e-5,10
1,ADAPT,36,7.053523179578747e-5,10
1,ADAPT,37,6.958306649984536e-5,10
1,ADAPT,38,6.942365381057414e-5,10
1,ADAPT,39,6.933670468889375e-5,10
1,ADAPT,40,6.896980822013177e-5,10
1,ADAPT,41,6.88924062366425e-5,10
1,ADAPT,42,6.869331290104697e-5,10
1,QAOA,2,3.7818206774079552,10
1,QAOA,4,3.717343878426071,10
1,QAOA,6,3.565026658421317,10
1,QAOA,8,3.526803070756289,10
1,QAOA,10,1.0662889582787987,10
1,QAOA,12,0.9719871893919212,10
1,QAOA,14,1.0376666129388763,10
1,QAOA,16,3.2523785466308794,10
1,QAOA,18,3.117735140382873,10
1,QAOA,20,3.2417107497066677,10
1,QAOA,22,3.2453553319897086,10
1,QAOA,24,2.8384067930854915,10
1,QAOA,26,3.1054478943371464,10
1,QAOA,28,3.1093971635774054,10
1,QAOA,30,3.1006713652292426,10
1,QAOA,32,0.20092339949245996,10
1,QAOA,34,3.059447937896822,10
1,QAOA,36,2.935263290414058,10
1,QAOA,38,2.996806900478024,10
2,ADAPT,2,3.8973937548024047,10
2,ADAPT,3,3.397602069692546,10
2,ADAPT,4,2.9007017849106465,10
2,ADAPT,5,2.422249100285132,10
2,ADAPT,6,2.006177669079948,10
2,ADAPT,7,1.7470659306273184,10
2,ADAPT,8,1.5844462085039588,10
2,ADAPT,9,0.9808866684525519,10
2,ADAPT,10,0.6608597775703817,10
2,ADAPT,11,0.6520580422012099,10
2,ADAPT,12,0.6411378798450897,10
2,ADAPT,13,0.6152452897972704,10
2,ADAPT,14,0.6129855069427261,10
2,ADAPT,15,0.5476421436578782,10
2,ADAPT,16,0.33703261681312036,10
2,ADAPT,17,0.24217261028594095,10
2,ADAPT,18,0.2359691293127426,10
2,ADAPT,19,0.23482069180583842,10
2,ADAPT,20,0.1986870642521854,10
2,ADAPT,21,0.0018853343107050335,10
2,ADAPT,22,0.0009679826050206231,10
2,ADAPT,23,0.0008655362977787462,10
2,ADAPT,24,0.0008469322506030608,10
2,ADAPT,25,0.0007936707449474056,10
2,ADAPT,26,0.0007800436388194498,10
2,ADAPT,27,0.0007709573309035989,10
2,ADAPT,28,0.0007612446930682637,10
2,ADAPT,29,0.0007552117641882461,10
2,ADAPT,30,0.0007507836419673453,10
2,ADAPT,31,0.0007417891235039775,10
2,ADAPT,32,0.0007341599454466774,10
2,ADAPT,33,0.0007278820091780602,10
2,ADAPT,34,0.0007239898683515378,10
2,ADAPT,35,0.000698162738432373,10
2,ADAPT,36,0.0006562889007479811,10
2,ADAPT,37,0.0006431336150587441,10
2,ADAPT,38,0.0006297239489629902,10
2,ADAPT,39,0.0006266932870140351,10
2,ADAPT,40,0.0006245482950237857,10
2,ADAPT,41,0.0006231655519091106,10
2,ADAPT,42,0.0004885024957292927,10
2,QAOA,2,3.8213208454327194,10
2,QAOA,4,3.713831659306768,10
2,QAOA,6,1.4458168271783194,10
2,QAOA,8,1.61792733084593,10
2,QAOA,10,3.4978456481020537,10
2,QAOA,12,3.4979184410224846,10
2,QAOA,14,3.4357935105149124,10
2,QAOA,16,3.308843143254389,10
2,QAOA,18,3.3126781703169375,10
2,QAOA,20,0.6962674147775072,10
2,QAOA,22,3.2286690095688204,10
2,QAOA,24,3.2772009998974685,10
2,QAOA,26,3.183100407814319,10
2,QAOA,28,0.12183807201251007,10
2,QAOA,30,2.7352302816736493,10
2,QAOA,32,3.164379097858994,10
2,QAOA,34,1.3013722201596778,10
2,QAOA,36,3.1744081385596523,10
2,QAOA,38,3.0996217216191546,10
3,ADAPT,2,3.741793449355283,10
3,ADAPT,3,3.25210174127524,10
3,ADAPT,4,2.778422644847309,10
3,ADAPT,5,2.3117633575659404,10
3,ADAPT,6,1.974274279584579,10
3,ADAPT,7,1.5216569135697942,10
3,ADAPT,8,1.160377926037551,10
3,ADAPT,9,0.8914348660758034,10
3,ADAPT,10,0.4095217368819313,10
3,ADAPT,11,0.40950854499709166,10
3,ADAPT,12,0.409497071119981,10
3,ADAPT,13,0.40948973266023536,10
3,ADAPT,14,0.4094779538952107,10
3,ADAPT,15,0.40946219502850134,10
3,ADAPT,16,0.14975597805569052,10
3,ADAPT,17,0.12165453671932092,10
3,ADAPT,18,0.12165318338098352,10
3,ADAPT,19,0.10886833386740413,10
3,ADAPT,20,0.10071714939820886,10
3,ADAPT,21,0.09867253226366124,10
3,ADAPT,22,0.09771272552292842,10
3,ADAPT,23,0.09373838929803213,10
3,ADAPT,24,0.09068793934877029,10
3,ADAPT,25,0.08855800533437552,10
3,ADAPT,26,0.08773389300807466,10
3,ADAPT,27,0.0869257630177298,10
3,ADAPT,28,0.07342878222799243,10
3,ADAPT,29,0.07019470610632261,10
3,ADAPT,30,0.06733163248515517,10
3,ADAPT,31,0.066578481527511,10
3,ADAPT,32,0.057637077477828313,10
3,ADAPT,33,0.055609563074614954,10
3,ADAPT,34,0.052566608424909234,10
3,ADAPT,35,0.04987618376066827,10
3,ADAPT,36,0.009834038161619318,10
3,ADAPT,37,0.005209654188435664,10
3,ADAPT,38,0.004817182601748016,10
3,ADAPT,39,0.004297435588215492,10
3,ADAPT,40,0.00408059357842383,10
3,ADAPT,41,0.003939529195150726,10
3,ADAPT,42,0.0036336742845648473,10
3,QAOA,2,3.7417934493552725,10
3,QAOA,4,2.1622668117746997,10
3,QAOA,6,1.6715094991472306,10
3,QAOA,8,0.7975894596950344,10
3,QAOA,10,0.9711811249975923,10
3,QAOA,12,0.7182750644024178,10
3,QAOA,14,0.38989869054391235,10
3,QAOA,16,0.4675050426868754,10
3,QAOA,18,3.2136696186894653,10
3,QAOA,20,3.13792244234458,10
3,QAOA,22,0.392332288534293,10
3,QAOA,24,3.193874147766431,10
3,QAOA,26,0.25004289775932165,10
3,QAOA,28,3.1375719147061574,10
3,QAOA,30,0.3813250379769144,10
3,QAOA,32,0.1502191243662736,10
3,QAOA,34,2.5907685909733935,10
3,QAOA,36,1.348209452917887,10
3,QAOA,38,2.8464214343805487,10
4,ADAPT,2,3.2481429542973537,10
4,ADAPT,3,2.7580590899217636,10
4,ADAPT,4,2.305538698036342,10
4,ADAPT,5,1.879391688009143,10
4,ADAPT,6,1.4610993752143724,10
4,ADAPT,7,1.190260233690557,10
4,ADAPT,8,0.9045008621393116,10
4,ADAPT,9,0.4043355764461811,10
4,ADAPT,10,0.15603935035244554,10
4,ADAPT,11,0.04407082596816103,10
4,ADAPT,12,0.028970303672002373,10
4,ADAPT,13,0.00920295913006619,10
4,ADAPT,14,0.004328090311302546,10
4,ADAPT,15,0.003196599883857232,10
4,ADAPT,16,0.0018077516740149235,10
4,ADAPT,17,0.001380789076547373,10
4,ADAPT,18,0.00045050880737029786,10
4,ADAPT,19,0.00020731248569383354,10
4,ADAPT,20,0.0001948868049606034,10
4,ADAPT,21,0.0001898409496945419,10
4,ADAPT,22,0.00011427120309726035,10
4,ADAPT,23,0.00010035183776224699,10
4,ADAPT,24,8.359879156571992e-5,10
4,ADAPT,25,7.82023208429905e-5,10
4,ADAPT,26,7.311803743448309e-5,10
4,ADAPT,27,6.884020199571239e-5,10
4,ADAPT,28,6.860061247948579e-5,10
4,ADAPT,29,6.853279534091428e-5,10
4,ADAPT,30,6.846813018412945e-5,10
4,ADAPT,31,6.842713824184443e-5,10
4,ADAPT,32,6.838016989263451e-5,10
4,ADAPT,33,5.766367187121091e-5,10
4,ADAPT,34,5.4144730997407464e-5,10
4,ADAPT,35,5.1994676589117717e-5,10
4,ADAPT,36,5.055935054443239e-5,10
4,ADAPT,37,4.995042871946964e-5,10
4,ADAPT,38,4.926401687299631e-5,10
4,ADAPT,39,4.901574117788243e-5,10
4,ADAPT,40,4.826860309492531e-5,10
4,ADAPT,41,4.793206329978261e-5,10
4,ADAPT,42,4.787821085372457e-5,10
4,QAOA,2,3.248142954297329,10
4,QAOA,4,2.9199720326013505,10
4,QAOA,6,1.1679489495231064,10
4,QAOA,8,0.9254521287869775,10
4,QAOA,10,2.8704931846854986,10
4,QAOA,12,2.796294288897119,10
4,QAOA,14,1.4195502129709645,10
4,QAOA,16,0.725811917095248,10
4,QAOA,18,0.6326459503914297,10
4,QAOA,20,2.7003645266067426,10
4,QAOA,22,2.7724499784388144,10
4,QAOA,24,0.22720554840014806,10
4,QAOA,26,2.6911799869682174,10
4,QAOA,28,2.5596233286828713,10
4,QAOA,30,2.5322803215206804,10
4,QAOA,32,2.2055347380926573,10
4,QAOA,34,2.5114101796582666,10
4,QAOA,36,0.14483123175275026,10
4,QAOA,38,1.5385614452979404,10
5,ADAPT,2,3.5192772510407,10
5,ADAPT,3,3.020563993328885,10
5,ADAPT,4,2.5408819881004305,10
5,ADAPT,5,2.072820520899837,10
5,ADAPT,6,1.7078274375592777,10
5,ADAPT,7,1.4281833252080673,10
5,ADAPT,8,1.162516498623562,10
5,ADAPT,9,1.1624990110913735,10
5,ADAPT,10,0.8064055104753809,10
5,ADAPT,11,0.47347197681878406,10
5,ADAPT,12,0.4655727396491418,10
5,ADAPT,13,0.4498046907045321,10
5,ADAPT,14,0.41382286363724674,10
5,ADAPT,15,0.3908279187000847,10
5,ADAPT,16,0.389692867538562,10
5,ADAPT,17,0.3894314784438553,10
5,ADAPT,18,0.3893992110791249,10
5,ADAPT,19,0.3893838228823743,10
5,ADAPT,20,0.38937519880270166,10
5,ADAPT,21,0.3893491541777667,10
5,ADAPT,22,0.31597646071108976,10
5,ADAPT,23,0.2998836789207697,10
5,ADAPT,24,0.29983742344350794,10
5,ADAPT,25,0.2997830972542559,10
5,ADAPT,26,0.2993248238095827,10
5,ADAPT,27,0.29928399329086197,10
5,ADAPT,28,0.2992697944843492,10
5,ADAPT,29,0.29926453258264374,10
5,ADAPT,30,0.2992563584305241,10
5,ADAPT,31,0.25120217775720377,10
5,ADAPT,32,0.25034907642433346,10
5,ADAPT,33,0.2496504340320751,10
5,ADAPT,34,0.0698831945944356,10
5,ADAPT,35,0.0026349663237716925,10
5,ADAPT,36,0.0015735649688490838,10
5,ADAPT,37,0.0013145920403161426,10
5,ADAPT,38,0.0012136031796998736,10
5,ADAPT,39,0.00110044633466444,10
5,ADAPT,40,0.0010656698513020757,10
5,ADAPT,41,0.0007964984188610913,10
5,ADAPT,42,0.0007618211559705657,10
5,QAOA,2,3.5192772510407035,10
5,QAOA,4,1.9235606445433273,10
5,QAOA,6,3.1642712845570244,10
5,QAOA,8,0.9379462607400058,10
5,QAOA,10,3.0586626023673062,10
5,QAOA,12,3.030683335385545,10
5,QAOA,14,3.0185364779679844,10
5,QAOA,16,0.9143211041427417,10
5,QAOA,18,2.8881846183482285,10
